roundId,startupName,investmentType,amountUSD,date,year
round_920,iNurture,Private Equity,1500000.0,2017-04-27,2017
round_921,Sepalika,Seed,750000.0,2017-04-28,2017
round_922,Mintwalk,Seed,,2017-04-28,2017
round_923,Qriyo,Private Equity,,2017-04-29,2017
round_924,Ola,Private Equity,330000000.0,2017-03-01,2017
round_925,Belong,Private Equity,10000000.0,2017-03-01,2017
round_926,Seenit,Seed,,2017-03-01,2017
round_927,Paalak,Seed,,2017-03-01,2017
round_928,Celes Care,Private Equity,1500000.0,2017-03-02,2017
round_929,Karomi,Seed,500000.0,2017-03-02,2017
round_930,Red Carpet,Private Equity,2500000.0,2017-03-02,2017
round_931,Kreate Konnect,Seed,,2017-03-02,2017
round_932,CreditMantri,Private Equity,7600000.0,2017-03-02,2017
round_933,Lets Endorse,Seed,,2017-03-03,2017
round_934,Tydy,Seed,275000.0,2017-03-03,2017
round_935,Nactus,Seed,,2017-03-03,2017
round_936,Oho Shop,Private Equity,6700000.0,2017-03-03,2017
round_937,Emojifi,Seed,,2017-03-03,2017
round_938,Paytm Marketplace,Private Equity,200000000.0,2017-03-03,2017
round_939,iGenetics,Private Equity,19500000.0,2017-03-04,2017
round_940,Juno Clinic,Seed,1200000.0,2017-03-06,2017
round_941,Summerlabel,Seed,150000.0,2017-03-06,2017
round_942,PickMe,Private Equity,1790000.0,2017-03-06,2017
round_943,Agrostar,Private Equity,10000000.0,2017-03-07,2017
round_944,Zapr,Private Equity,10000000.0,2017-03-07,2017
round_945,Data Resolve,Private Equity,1000000.0,2017-03-07,2017
round_946,Book Servicing,Seed,30000.0,2017-03-07,2017
round_947,Blowhorn,Private Equity,3650000.0,2017-03-07,2017
round_948,Rivigo,Private Equity,15000000.0,2017-03-08,2017
round_949,PipeCandy,Seed,1100000.0,2017-03-08,2017
round_950,Supr Daily,Seed,120000.0,2017-03-08,2017
round_951,Parentune,Private Equity,,2017-03-08,2017
round_952,AppBrowzer,Seed,500000.0,2017-03-09,2017
round_953,MagicBricks,Private Equity,4500000.0,2017-03-09,2017
round_954,PeeBuddy,Seed,443000.0,2017-03-10,2017
round_955,iOrderFresh,Seed,,2017-03-10,2017
round_956,Lavelle Networks,Seed,600000.0,2017-03-10,2017
round_957,PropertyShare,Seed,,2017-03-10,2017
round_958,MyDermacy,Private Equity,,2017-03-14,2017
round_959,LatestOne,Private Equity,3350000.0,2017-03-15,2017
round_960,Frapperz,Seed,100000.0,2017-03-15,2017
round_961,mPaani,Private Equity,1350000.0,2017-03-16,2017
round_962,ShilpMIS,Seed,,2017-03-16,2017
round_963,POPxo,Private Equity,3100000.0,2017-03-16,2017
round_964,Fitso,Seed,200000.0,2017-03-16,2017
round_965,FarMart,Seed,,2017-03-17,2017
round_966,Flipkart,Private Equity,1400000000.0,2017-03-21,2017
round_967,Airpay,Private Equity,3670000.0,2017-03-21,2017
round_968,MyGlamm,Private Equity,5300000.0,2017-03-21,2017
round_969,The Mons Co.,Seed,,2017-03-22,2017
round_970,Haqdarshak,Seed,191000.0,2017-03-22,2017
round_971,Ixigo,Private Equity,15000000.0,2017-03-23,2017
round_972,Markets and Markets,Private Equity,56000000.0,2017-03-23,2017
round_973,Bizom,Seed,382000.0,2017-03-24,2017
round_974,BabyonBoard,Seed,,2017-03-24,2017
round_975,Delhivery,Private Equity,100000000.0,2017-03-24,2017
round_976,Sport Flashes,Seed,,2017-03-27,2017
round_977,Fynd,Private Equity,500000.0,2017-03-28,2017
round_978,Wigzo,Private Equity,,2017-03-28,2017
round_979,DoneThing,Private Equity,300000.0,2017-03-28,2017
round_980,Zapyle,Seed,,2017-03-29,2017
round_981,Ithaka,Seed,325000.0,2017-03-29,2017
round_982,perpule,Seed,650000.0,2017-03-29,2017
round_983,Byju\\xe2\\x80\\x99s,Private Equity,,2017-03-29,2017
round_984,Licious,Private Equity,10000000.0,2017-03-29,2017
round_985,Medinfi,Seed,50000.0,2017-03-29,2017
round_986,Indus OS,Private Equity,,2017-03-30,2017
round_987,Emflux Motors,Seed,,2017-03-30,2017
round_988,Klinic App,Seed,,2017-03-30,2017
round_989,Jhakaas,Seed,155000.0,2017-03-31,2017
round_990,Oriano Solar,Private Equity,3000000.0,2017-03-31,2017
round_991,BigBasket,Private Equity,7000000.0,2017-03-31,2017
round_992,Rooter,Private Equity,,2017-03-31,2017
round_993,FalconBrick,Seed,,2017-03-31,2017
round_994,Icertis,Private Equity,25000000.0,2017-03-31,2017
round_995,Clodura,Seed,,2017-02-02,2017
round_996,Stockroom.io,Seed,,2017-02-03,2017
round_997,Capital Float,Private Equity,2500000.0,2017-02-06,2017
round_998,iManageMyHotel,Seed,,2017-02-06,2017
round_999,Inner Hour,Seed,450000.0,2017-02-07,2017
round_1000,Travel Triangle,Private Equity,10000000.0,2017-02-07,2017
round_1001,Wandertrails,Seed,1000000.0,2017-02-08,2017
round_1002,Zenatix,Private Equity,1200000.0,2017-02-08,2017
round_1003,Cartrade,Private Equity,55000000.0,2017-02-08,2017
round_1004,MindYourFleet,Seed,,2017-02-08,2017
round_1005,Edurev,Seed,40000.0,2017-02-08,2017
round_1006,Voonik,Private Equity,6000000.0,2017-02-09,2017
round_1007,1Crowd,Seed,,2017-02-09,2017
round_1008,Wooplr,Private Equity,8000000.0,2017-02-09,2017
round_1009,48East,Private Equity,500000.0,2017-02-10,2017
round_1010,Redesyn,Seed,,2017-02-10,2017
round_1011,Sigtuple,Private Equity,5800000.0,2017-02-13,2017
round_1012,Flutura,Private Equity,7500000.0,2017-02-13,2017
round_1013,Wassup,Private Equity,3200000.0,2017-02-13,2017
round_1014,Better Mortgage,Private Equity,15000000.0,2017-02-13,2017
round_1015,Nurturey,Seed,330000.0,2017-02-13,2017
round_1016,Fyle,Seed,400000.0,2017-02-13,2017
round_1017,GoBumpr,Seed,300000.0,2017-02-14,2017
round_1018,CCAvenue,Private Equity,22400000.0,2017-02-14,2017
round_1019,Connaizen,Seed,,2017-02-14,2017
round_1020,Innov8,Seed,,2017-02-15,2017
round_1021,ZestMoney,Private Equity,6500000.0,2017-02-15,2017
round_1022,AirZaar,Seed,350000.0,2017-02-15,2017
round_1023,Truebil,Private Equity,3000000.0,2017-02-16,2017
round_1024,YourStory,Private Equity,3000000.0,2017-02-16,2017
round_1025,Imaginate,Seed,500000.0,2017-02-17,2017
round_1026,The Ken,Seed,400000.0,2017-02-17,2017
round_1027,Urban Ladder,Private Equity,15200000.0,2017-02-17,2017
round_1028,Aisle,Seed,,2017-02-17,2017
round_1029,TownScript,Private Equity,,2017-02-17,2017
round_1030,Leopetra,Seed,40000.0,2017-02-17,2017
round_1031,Blood n Care,Seed,40000.0,2017-02-18,2017
round_1032,Flipkart,Private Equity,38700000.0,2017-02-20,2017
round_1033,True Balance,Private Equity,15000000.0,2017-02-21,2017
round_1034,Vebbler,Seed,40000.0,2017-02-22,2017
round_1035,Get My Parking,Private Equity,1100000.0,2017-02-23,2017
round_1036,Lets Reap,Seed,,2017-02-23,2017
round_1037,Oglas,Seed,,2017-02-24,2017
round_1038,Staydobe,Seed,,2017-02-27,2017
round_1039,Biryani By Kilo,Seed,375000.0,2017-02-27,2017
round_1040,Johari Shop,Seed,94000.0,2017-02-27,2017
round_1041,NeoStencil,Private Equity,1000000.0,2017-02-28,2017
round_1042,Blackbuck,Private Equity,70000000.0,2017-02-28,2017
round_1043,TaxSutra,Seed,366000.0,2017-01-02,2017
round_1044,TempoGo,Seed,825000.0,2017-01-03,2017
round_1045,GoFynd,Seed,,2017-01-03,2017
round_1046,Vow Car Clinic,Seed,,2017-01-03,2017
round_1047,LearnTron,Seed,,2017-01-04,2017
round_1048,MobiDent,Private Equity,,2017-01-05,2017
round_1049,Yostra,Private Equity,,2017-01-05,2017
round_1050,Leap India,Private Equity,13000000.0,2017-01-06,2017
round_1051,FreeCharge,Private Equity,57000000.0,2017-01-07,2017
round_1052,TicketNew,Private Equity,35000000.0,2017-01-09,2017
round_1053,Intelligence Node,Private Equity,800000.0,2017-01-10,2017
round_1054,Securens,Private Equity,5000000.0,2017-01-10,2017
round_1055,Loan Frame,Private Equity,2250000.0,2017-01-10,2017
round_1056,DriveSkool,Seed,,2017-01-10,2017
round_1057,Medinfi,Seed,100000.0,2017-01-10,2017
round_1058,LensKart,Private Equity,3500000.0,2017-01-10,2017
round_1059,InstaOffice,Seed,,2017-01-11,2017
round_1060,Hansel.io,Private Equity,1350000.0,2017-01-12,2017
round_1061,Square Yards,Private Equity,10000000.0,2017-01-12,2017
round_1062,Roambee,Private Equity,4100000.0,2017-01-13,2017
round_1063,PaisaWapas,Seed,,2017-01-13,2017
round_1064,iService,Seed,440000.0,2017-01-13,2017
round_1065,Unacademy,Private Equity,4500000.0,2017-01-14,2017
round_1066,SecururAX,Private Equity,,2017-01-14,2017
round_1067,Leadburg,Seed,,2017-01-16,2017
round_1068,ZoloStays,Private Equity,5000000.0,2017-01-16,2017
round_1069,Oi Media,Seed,,2017-01-16,2017
round_1070,HipCouch,Seed,700000.0,2017-01-16,2017
round_1071,Curiositi,Private Equity,800000.0,2017-01-17,2017
round_1072,TinyStep,Private Equity,2000000.0,2017-01-17,2017
round_1073,Practo,Private Equity,55000000.0,2017-01-17,2017
round_1074,Ketchupp,Seed,441000.0,2017-01-17,2017
round_1075,Hoopy,Seed,500000.0,2017-01-17,2017
round_1076,Ezytruk,Seed,147000.0,2017-01-17,2017
round_1077,Kratikal,Seed,,2017-01-18,2017
round_1078,Direct Create,Seed,,2017-01-18,2017
round_1079,Vahdam Teas,Seed,650000.0,2017-01-18,2017
round_1080,Qwikspec,Seed,300000.0,2017-01-18,2017
round_1081,PParke,Seed,,2017-01-19,2017
round_1082,Weddingz.in,Private Equity,1000000.0,2017-01-19,2017
round_1083,Native Special,Seed,,2017-01-19,2017
round_1084,Fitnapp,Private Equity,,2017-01-19,2017
round_1085,Ethosh,Seed,,2017-01-20,2017
round_1086,Wydr,Private Equity,,2017-01-20,2017
round_1087,Tyre Express,Seed,,2017-01-20,2017
round_1088,Connaizen,Seed,,2017-01-20,2017
round_1089,MessaGif,Seed,50000.0,2017-01-22,2017
round_1090,SmartHi,Seed,,2017-01-23,2017
round_1091,CRON Systems,Seed,,2017-01-23,2017
round_1092,CueMath,Private Equity,15000000.0,2017-01-23,2017
round_1093,ChipperSage,Seed,,2017-01-23,2017
round_1094,SelectJobs,Seed,,2017-01-24,2017
round_1095,Khel Now,Private Equity,500000.0,2017-01-24,2017
round_1096,NowFloats,Private Equity,10000000.0,2017-01-24,2017
round_1097,Lets Transport,Private Equity,4000000.0,2017-01-24,2017
round_1098,BetaOut,Private Equity,,2017-01-24,2017
round_1099,Wishberry,Seed,,2017-01-25,2017
round_1100,RML Agtech,Private Equity,4000000.0,2017-01-25,2017
round_1101,LoyaltyPrime,Private Equity,,2017-01-25,2017
round_1102,InstaSafe,Private Equity,2200000.0,2017-01-25,2017
round_1103,Infibeam,Private Equity,8800000.0,2017-01-25,2017
round_1104,99Games,Seed,,2017-01-02,2017
round_1105,AirMed Labs,Private Equity,1400000.0,2017-01-26,2017
round_1106,99PerHour,Seed,300000.0,2017-01-26,2017
round_1107,Kochi Post,Seed,,2017-01-26,2017
round_1108,Intuit Things,Seed,106000.0,2017-01-30,2017
round_1109,Cloudrino,Seed,22500.0,2017-01-30,2017
round_1110,FabX,Seed,68000.0,2017-01-30,2017
round_1111,Maptags,Seed,18000.0,2017-01-30,2017
round_1112,YOLO Health,Seed,,2017-01-30,2017
round_1113,Heads Up For Tails,Private Equity,2000000.0,2017-01-31,2017
round_1114,Register My Marriage,Seed,,2017-01-31,2017
round_1115,SidQam,Private Equity,1200000.0,2016-12-01,2016
round_1116,India Lends,Private Equity,4000000.0,2016-12-01,2016
round_1117,Slide App,Private Equity,3600000.0,2016-12-01,2016
round_1118,Badiyajobs,Seed,100000.0,2016-12-02,2016
round_1119,Streo,Seed,,2016-12-02,2016
round_1120,TYGR,Private Equity,3000000.0,2016-12-02,2016
round_1121,Mr Hot Foods,Seed,,2016-12-05,2016
round_1122,UrDoorStep,Private Equity,1400000.0,2016-12-05,2016
round_1123,ONN Bikes,Seed,,2016-12-05,2016
round_1124,Diro Labs,Seed,147000.0,2016-12-06,2016
round_1125,THB,Seed,,2016-12-06,2016
round_1126,LookAtMe,Seed,,2016-12-07,2016
round_1127,Netree,Seed,,2016-12-07,2016
round_1128,BookEventz,Seed,,2016-12-07,2016
round_1129,Tailslife,Seed,,2016-12-07,2016
round_1130,Revv,Private Equity,9000000.0,2016-12-07,2016
round_1131,WealthApp,Seed,440000.0,2016-12-07,2016
round_1132,Vehico,Seed,,2016-12-07,2016
round_1133,Zest Money,Private Equity,6500000.0,2016-12-08,2016
round_1134,GoMechanic,Seed,250000.0,2016-12-08,2016
round_1135,Stalk Buy Love,Private Equity,6000000.0,2016-12-09,2016
round_1136,Nykaa,Private Equity,,2016-12-09,2016
round_1137,Wittyparot,Seed,450000.0,2016-12-09,2016
round_1138,NeuroEquilibrium,Seed,250000.0,2016-12-09,2016
round_1139,Xseed Education,Private Equity,10000000.0,2016-12-12,2016
round_1140,Rupaiya Exchange,Seed,200000.0,2016-12-12,2016
round_1141,Doctor Insta,Private Equity,2000000.0,2016-12-12,2016
round_1142,UrbanPiper,Seed,,2016-12-12,2016
round_1143,Fresh Food Concepts,Seed,2000000.0,2016-12-12,2016
round_1144,Indifi,Private Equity,10000000.0,2016-12-13,2016
round_1145,GoComet,Seed,,2016-12-13,2016
round_1146,OfBusiness,Private Equity,11100000.0,2016-12-13,2016
round_1147,Fitmein,Seed,,2016-12-14,2016
round_1148,Qacco,Seed,150000.0,2016-12-14,2016
round_1149,Fitpass,Seed,1000000.0,2016-12-14,2016
round_1150,MoEngage,Seed,,2016-12-14,2016
round_1151,Ten3t Health,Seed,,2016-12-14,2016
round_1152,Trading Bells,Seed,297000.0,2016-12-14,2016
round_1153,SERV\\xe2\\x80\\x99D,Seed,100000.0,2016-12-15,2016
round_1154,IdeaForge,Private Equity,10000000.0,2016-12-15,2016
round_1155,Amagi Media Labs,Private Equity,35000000.0,2016-12-15,2016
round_1156,Pocket Aces,Private Equity,3000000.0,2016-12-15,2016
round_1157,Pi Data Centers,Private Equity,23000000.0,2016-12-16,2016
round_1158,TripShelf,Seed,123000.0,2016-12-16,2016
round_1159,Events High,Private Equity,,2016-12-19,2016
round_1160,NoBroker,Private Equity,7400000.0,2016-12-19,2016
round_1161,VivoCarat,Seed,50000.0,2016-12-20,2016
round_1162,Tiyo,Seed,,2016-12-20,2016
round_1163,Zoomcar,Private Equity,,2016-12-20,2016
round_1164,BYJU\\xe2\\x80\\x99s,Private Equity,15000000.0,2016-12-20,2016
round_1165,Supr Daily,Seed,,2016-12-21,2016
round_1166,The BlueBook,Seed,500000.0,2016-12-21,2016
round_1167,MamaEarth,Seed,,2016-12-21,2016
round_1168,Vegetall,Seed,162000.0,2016-12-21,2016
round_1169,Innoplexus,Private Equity,,2016-12-22,2016
round_1170,Mindler,Seed,324000.0,2016-12-22,2016
round_1171,MCaffeine,Seed,300000.0,2016-12-22,2016
round_1172,enKast,Private Equity,2000000.0,2016-12-23,2016
round_1173,ShopKirana,Private Equity,,2016-12-23,2016
round_1174,MyAdvo,Seed,,2016-12-23,2016
round_1175,Asocon,Seed,,2016-12-23,2016
round_1176,LexComply,Seed,,2016-12-23,2016
round_1177,The Postbox,Seed,,2016-12-26,2016
round_1178,Pandorum Technologies,Seed,,2016-12-26,2016
round_1179,Dekkho,Seed,1200000.0,2016-12-26,2016
round_1180,Shadowfox,Private Equity,10000000.0,2016-12-26,2016
round_1181,ShopX,Private Equity,5000000.0,2016-12-27,2016
round_1182,BookEventz,Seed,,2016-12-28,2016
round_1183,Healthifyme,Private Equity,1000000.0,2016-12-29,2016
round_1184,LetsMD,Seed,,2016-12-29,2016
round_1185,Justbooks,Seed,,2016-12-29,2016
round_1186,InstantPay,Private Equity,,2016-12-30,2016
round_1187,PickMyLaundry,Seed,200000.0,2016-11-01,2016
round_1188,FreshDesk,Private Equity,55000000.0,2016-11-02,2016
round_1189,LaundryAnna,Seed,150000.0,2016-11-02,2016
round_1190,LetsMD,Seed,,2016-11-02,2016
round_1191,Sattviko,Seed,,2016-11-02,2016
round_1192,Zarget,Private Equity,6000000.0,2016-11-03,2016
round_1193,DoSelect,Seed,,2016-11-03,2016
round_1194,EasyPolicy,Private Equity,10000000.0,2016-11-03,2016
round_1195,Browntape,Private Equity,,2016-11-04,2016
round_1196,Connect India,Private Equity,1000000.0,2016-11-04,2016
round_1197,Corseco,Seed,150000.0,2016-11-04,2016
round_1198,vImmune,Seed,,2016-11-04,2016
round_1199,The Gourmet Jar,Seed,,2016-11-04,2016
round_1200,Medzin,Seed,45000.0,2016-11-05,2016
round_1201,Bizongo,Private Equity,3000000.0,2016-11-05,2016
round_1202,Rivigo,Private Equity,75000000.0,2016-11-07,2016
round_1203,JustRide,Private Equity,3000000.0,2016-11-07,2016
round_1204,IIM Jobs,Private Equity,2000000.0,2016-11-09,2016
round_1205,Square Yards,Private Equity,12000000.0,2016-11-09,2016
round_1206,GolfLAN,Private Equity,1000000.0,2016-11-10,2016
round_1207,Yottaasys,Private Equity,,2016-11-10,2016
round_1208,Tone Tag,Private Equity,,2016-11-10,2016
round_1209,Life in Control,Private Equity,,2016-11-11,2016
round_1210,Active.ai,Private Equity,3000000.0,2016-11-14,2016
round_1211,ElasticRun,Private Equity,2000000.0,2016-11-14,2016
round_1212,NoBroker,Seed,,2016-11-15,2016
round_1213,Zefo,Private Equity,6000000.0,2016-11-15,2016
round_1214,PlaySimple,Private Equity,4000000.0,2016-11-15,2016
round_1215,Stasis Labs,Private Equity,5000000.0,2016-11-16,2016
round_1216,Scienaptic,Seed,,2016-11-17,2016
round_1217,Koovs,Private Equity,13500000.0,2016-11-17,2016
round_1218,Lawrato,Seed,,2016-11-17,2016
round_1219,Trip Tap Toe,Seed,,2016-11-17,2016
round_1220,Pictor Imaging,Seed,147000.0,2016-11-17,2016
round_1221,GramCover,Seed,1000000.0,2016-11-18,2016
round_1222,AerMed,Seed,,2016-11-18,2016
round_1223,WorkIndia,Seed,,2016-11-18,2016
round_1224,Bats on delivery,Seed,90000.0,2016-11-21,2016
round_1225,numberz.in,Seed,650000.0,2016-11-21,2016
round_1226,Housing.com,Private Equity,5000000.0,2016-11-22,2016
round_1227,Awesummly,Seed,147000.0,2016-11-22,2016
round_1228,VoLT,Seed,,2016-11-22,2016
round_1229,Vymo,Private Equity,5000000.0,2016-11-22,2016
round_1230,ShubhLoans,Seed,,2016-11-22,2016
round_1231,Noddapp,Seed,147000.0,2016-11-22,2016
round_1232,Knowlarity,Private Equity,20000000.0,2016-11-23,2016
round_1233,Infisecure,Seed,600000.0,2016-11-23,2016
round_1234,Udaan,Private Equity,10000000.0,2016-11-23,2016
round_1235,FroyoFit,Seed,,2016-11-24,2016
round_1236,Betterplace,Seed,,2016-11-24,2016
round_1237,ShareChat,Private Equity,4000000.0,2016-11-24,2016
round_1238,UClean,Private Equity,,2016-11-24,2016
round_1239,Servify,Private Equity,,2016-11-24,2016
round_1240,Hubilo,Seed,,2016-11-25,2016
round_1241,FunOnGo,Private Equity,,2016-11-25,2016
round_1242,121Policy,Seed,,2016-11-25,2016
round_1243,TapChief,Seed,,2016-11-26,2016
round_1244,Kloseby,Seed,100000.0,2016-11-28,2016
round_1245,WholeSaleBox,Private Equity,2000000.0,2016-11-28,2016
round_1246,Crossahead,Seed,,2016-11-29,2016
round_1247,Affordplan,Private Equity,3000000.0,2016-11-29,2016
round_1248,HandyTrain,Private Equity,1000000.0,2016-11-30,2016
round_1249,ShopsUp,Seed,963000.0,2016-11-30,2016
round_1250,Indofash,Seed,150000.0,2016-11-30,2016
round_1251,Entropika,Seed,200000.0,2016-11-30,2016
round_1252,MarianaIQ,Private Equity,2000000.0,2016-11-30,2016
round_1253,Chai Thela,Seed,218000.0,2016-11-30,2016
round_1254,Interviewpad,Seed,100000.0,2016-11-30,2016
round_1255,Math Buddy,Seed,440000.0,2016-11-30,2016
round_1256,Pulse,Private Equity,500000.0,2016-11-30,2016
round_1257,MonkeyBox,Seed,,2016-11-30,2016
round_1258,Carcrew.in,Seed,500000.0,2016-11-30,2016
round_1259,MeraKisan,Seed,,2016-10-03,2016
round_1260,Mystifly,Private Equity,5000000.0,2016-10-03,2016
round_1261,HelpChat,Private Equity,,2016-10-03,2016
round_1262,Uniphore,Private Equity,2000000.0,2016-10-03,2016
round_1263,World Art Community,Seed,200000.0,2016-10-03,2016
round_1264,Giftxoxo,Private Equity,450000.0,2016-10-04,2016
round_1265,Bharat Bazaar,Seed,,2016-10-04,2016
round_1266,GOQii,Private Equity,,2016-10-04,2016
round_1267,India Gifts Portal,Private Equity,2000000.0,2016-10-04,2016
round_1268,Moglix,Private Equity,4200000.0,2016-10-04,2016
round_1269,NetLinx,Private Equity,3000000.0,2016-10-04,2016
round_1270,Scandid,Private Equity,,2016-10-04,2016
round_1271,Remitr,Seed,1000000.0,2016-10-04,2016
round_1272,InnerChef,Private Equity,2500000.0,2016-10-04,2016
round_1273,AppsDaily,Private Equity,3750000.0,2016-10-04,2016
round_1274,MuhurtMaza,Seed,,2016-10-05,2016
round_1275,Azuro,Private Equity,,2016-10-05,2016
round_1276,NeuroSynaptic,Private Equity,,2016-10-05,2016
round_1277,UE LifeSciences,Private Equity,1200000.0,2016-10-05,2016
round_1278,FindmeaShoe,Seed,,2016-10-06,2016
round_1279,RealBox,Seed,300000.0,2016-10-06,2016
round_1280,Sportido,Seed,,2016-10-06,2016
round_1281,GoZefo,Private Equity,1050000.0,2016-10-06,2016
round_1282,RayIOT,Seed,100000.0,2016-10-07,2016
round_1283,KOOH Sports,Private Equity,2200000.0,2016-10-07,2016
round_1284,Flexiloans,Private Equity,15000000.0,2016-10-07,2016
round_1285,Sibia Analytics,Seed,,2016-10-07,2016
round_1286,Vithi.com,Seed,375000.0,2016-10-10,2016
round_1287,Yupp TV,Private Equity,50000000.0,2016-10-11,2016
round_1288,Deyor Camps,Seed,500000.0,2016-10-11,2016
round_1289,ZipLoan,Seed,,2016-10-12,2016
round_1290,FabAlley,Private Equity,2000000.0,2016-10-13,2016
round_1291,Shoekonnect,Seed,,2016-10-13,2016
round_1292,Maya,Seed,,2016-10-13,2016
round_1293,RoboVac,Seed,450000.0,2016-10-13,2016
round_1294,Newspatrolling,Seed,25000.0,2016-10-14,2016
round_1295,Postman,Private Equity,7000000.0,2016-10-14,2016
round_1296,ISFC,Private Equity,6000000.0,2016-10-14,2016
round_1297,BeatRoute,Seed,,2016-10-14,2016
round_1298,Kidsstoppress,Seed,,2016-10-14,2016
round_1299,Innov8,Seed,,2016-10-14,2016
round_1300,DailyHunt,Private Equity,25000000.0,2016-10-15,2016
round_1301,Tazzo Bikes,Seed,227000.0,2016-10-15,2016
round_1302,MyKindofJob,Seed,1000000.0,2016-10-15,2016
round_1303,Trilyo,Seed,,2016-10-17,2016
round_1304,Rooter,Seed,,2016-10-17,2016
round_1305,Yumigo,Seed,300000.0,2016-10-17,2016
round_1306,Rentalpha,Private Equity,16000000.0,2016-10-17,2016
round_1307,3Dexter,Seed,150000.0,2016-10-18,2016
round_1308,BabyChakra,Private Equity,,2016-10-18,2016
round_1309,Coppre,Seed,,2016-10-18,2016
round_1310,MySUN,Private Equity,2500000.0,2016-10-18,2016
round_1311,ePathsala,Seed,,2016-10-18,2016
round_1312,Furlenco,Private Equity,30000000.0,2016-10-19,2016
round_1313,Fisdom,Private Equity,1100000.0,2016-10-19,2016
round_1314,Actofit,Private Equity,750000.0,2016-10-19,2016
round_1315,Stayology,Seed,,2016-10-20,2016
round_1316,Hipcask,Seed,,2016-10-20,2016
round_1317,RailYatri,Private Equity,,2016-10-20,2016
round_1318,ChatOnGo,Seed,300000.0,2016-10-21,2016
round_1319,WOTU,Seed,,2016-10-23,2016
round_1320,Healthians,Private Equity,3000000.0,2016-10-24,2016
round_1321,Box8,Private Equity,7500000.0,2016-10-24,2016
round_1322,Kredx,Private Equity,6000000.0,2016-10-25,2016
round_1323,CreditMate,Seed,500000.0,2016-10-25,2016
round_1324,Pickrr,Seed,,2016-10-25,2016
round_1325,SatvaKart,Seed,,2016-10-25,2016
round_1326,SooperMO,Seed,100000.0,2016-10-25,2016
round_1327,OrangeTwig,Seed,1000000.0,2016-10-26,2016
round_1328,Wooplr,Seed,,2016-10-26,2016
round_1329,The Kettlery,Private Equity,1000000.0,2016-10-26,2016
round_1330,Idea Bubbles,Private Equity,700000.0,2016-10-27,2016
round_1331,FR8,Private Equity,971000.0,2016-10-27,2016
round_1332,Ather Energy,Private Equity,27000000.0,2016-10-27,2016
round_1333,Pikkol,Seed,,2016-10-28,2016
round_1334,Velmenni,Seed,100000.0,2016-10-29,2016
round_1335,Volta Motors,Seed,100000.0,2016-10-29,2016
round_1336,Cyclops,Seed,100000.0,2016-10-29,2016
round_1337,Impact Analytics,Private Equity,750000.0,2016-10-30,2016
round_1338,Talent Next,Seed,1000000.0,2016-10-31,2016
round_1339,Mad Street Den,Private Equity,,2016-09-01,2016
round_1340,Mihup,Private Equity,6700000.0,2016-09-01,2016
round_1341,Renowala,Seed,,2016-09-01,2016
round_1342,Lucideus,Seed,,2016-09-01,2016
round_1343,Trackbizz,Private Equity,,2016-09-04,2016
round_1344,Social Quotient,Seed,,2016-09-05,2016
round_1345,Stalk Buy Love,Seed,,2016-09-05,2016
round_1346,eShakti,Private Equity,1350000.0,2016-09-06,2016
round_1347,CheersOye!,Seed,500000.0,2016-09-06,2016
round_1348,Lenskart,Private Equity,,2016-09-06,2016
round_1349,BigStylist,Private Equity,900000.0,2016-09-06,2016
round_1350,Zilingo,Private Equity,8000000.0,2016-09-07,2016
round_1351,Alternacare,Seed,500000.0,2016-09-07,2016
round_1352,Simplilearn,Private Equity,6000000.0,2016-09-07,2016
round_1353,Prozo,Seed,315000.0,2016-09-07,2016
round_1354,TopRankers,Seed,670000.0,2016-09-08,2016
round_1355,BuildTraders,Seed,200000.0,2016-09-08,2016
round_1356,Byju\\xe2\\x80\\x99s,Private Equity,50000000.0,2016-09-09,2016
round_1357,NoBroker,Seed,,2016-09-09,2016
round_1358,Freshboxx,Seed,,2016-09-10,2016
round_1359,CureInstant,Seed,150000.0,2016-09-10,2016
round_1360,Poshtic,Seed,450000.0,2016-09-10,2016
round_1361,KarmaCircles,Seed,,2016-09-10,2016
round_1362,Purple Style Labs,Seed,448000.0,2016-09-12,2016
round_1363,Inuxu,Private Equity,3000000.0,2016-09-12,2016
round_1364,Nykaa,Private Equity,12300000.0,2016-09-12,2016
round_1365,Glam Studios,Seed,300000.0,2016-09-12,2016
round_1366,Findow,Seed,,2016-09-13,2016
round_1367,IdeaChakki,Seed,,2016-09-13,2016
round_1368,ShoeKonnect,Seed,,2016-09-13,2016
round_1369,NearBuy,Private Equity,2500000.0,2016-09-13,2016
round_1370,ZeroInfy,Seed,,2016-09-14,2016
round_1371,Flocareer,Seed,150000.0,2016-09-14,2016
round_1372,LensPick,Private Equity,,2016-09-14,2016
round_1373,infeedo,Seed,200000.0,2016-09-15,2016
round_1374,Furlenco,Private Equity,5000000.0,2016-09-15,2016
round_1375,GoPigeon,Private Equity,1500000.0,2016-09-15,2016
round_1376,NewsDistill,Seed,100000.0,2016-09-16,2016
round_1377,DoctorInsta,Private Equity,1000000.0,2016-09-16,2016
round_1378,Milofy,Seed,750000.0,2016-09-19,2016
round_1379,Liqvid,Private Equity,,2016-09-19,2016
round_1380,Swiggy,Private Equity,15000000.0,2016-09-19,2016
round_1381,Codemojo,Seed,,2016-09-20,2016
round_1382,JustLikeNew,Seed,500000.0,2016-09-20,2016
round_1383,JoeHukum,Seed,,2016-09-20,2016
